COMPNOS,NatureCode,INCIDENT_TYPE_DESCRIPTION,MAIN_CRIMECODE,REPTDISTRICT,REPORTINGAREA,FROMDATE,WEAPONTYPE,Shooting,DOMESTIC,SHIFT,Year,Month,DAY_WEEK,UCRPART,X,Y,STREETNAME,XSTREETNAME,Location
120471697,ROBRPT,ROBBERY,03xx,D14,800,7/31/12 0:07,Unarmed,No,No,Last,2012,7,Tuesday,Part One,755706.1831,2954638.237,HIGHGATE ST,,"(42.35508867, -71.13173567)"
120471908,AOD   ,ROBBERY,03xx,D4,274,7/31/12 3:07,Unarmed,No,No,Last,2012,7,Tuesday,Part One,769600.5096,2947622.561,SHAWMUT AV,,"(42.33566135, -71.08045956)"
120472862,ROBIP ,ROBBERY,03xx,A1,112,7/31/12 13:45,Unarmed,No,No,Day,2012,7,Tuesday,Part One,775085.1479,2953134.829,HUDSON ST,,"(42.35071134, -71.06006956)"
120472985,ROBIP ,ROBBERY,03xx,C6,187,7/31/12 14:58,Unarmed,No,No,Day,2012,7,Tuesday,Part One,775382.4039,2941946.985,COLUMBIA RD,,"(42.32000733, -71.0591838)"
120473251,ABIP  ,ROBBERY,03xx,D4,597,7/31/12 16:50,Unarmed,No,No,First,2012,7,Tuesday,Part One,769453.3173,2949177.707,MASSACHUSETTS AV,,"(42.3399307, -71.08097569)"
120473599,LARCRT,ROBBERY,03xx,B3,503,7/31/12 18:00,Unarmed,No,No,First,2012,7,Tuesday,Part One,766857.2303,2926534.572,NORFOLK ST,MILDRED AV,"(42.27783136, -71.09097956)"
120473795,ARMROB,ROBBERY,03xx,B2,260,7/31/12 21:26,Firearm,No,No,First,2012,7,Tuesday,Part One,771814.7845,2941718.919,HOWARD AV,HARLOW ST,"(42.31943135, -71.07237956)"
120473892,ABIP  ,ROBBERY,03xx,E13,650,7/31/12 22:29,Unarmed,No,No,First,2012,7,Tuesday,Part One,759965.3379,2936572.38,JAMAICA ST,,"(42.30546363, -71.11627905)"
120474607,ROBRPT,ROBBERY,03xx,C11,356,8/1/12 9:40,Unarmed,No,No,Day,2012,8,Wednesday,Part One,774348.7245,2934097.058,GENEVA AV,,"(42.29848136, -71.06315456)"
120476030,PERGUN,ROBBERY,03xx,C11,391,8/1/12 20:44,Firearm,No,No,First,2012,8,Wednesday,Part One,775476.7132,2928632.861,FREDERIKA ST,MINOT ST,"(42.28347136, -71.05908957)"
120476052,ARMROB,ROBBERY,03xx,B2,605,8/1/12 20:57,Knife,No,No,First,2012,8,Wednesday,Part One,762885.4676,2945901.395,SACHEM ST,,"(42.33102635, -71.10532455)"
120476092,HOMINV,ROBBERY,03xx,C11,245,8/1/12 21:15,Firearm,No,No,First,2012,8,Wednesday,Part One,776776.8138,2941228.069,NEWPORT ST,,"(42.31801471, -71.05404178)"
120476425,ROBRPT,ROBBERY,03xx,C11,355,8/2/12 0:30,Unarmed,No,No,Last,2012,8,Thursday,Part One,772437.2149,2937347.124,BARRY ST,,"(42.30742635, -71.07015956)"
120478364,ARREST,ROBBERY,03xx,C6,177,8/2/12 20:06,Knife,No,No,First,2012,8,Thursday,Part One,772210.4703,2946123.176,MASSACHUSETTS AV,,"(42.33151135, -71.07083456)"
120478422,ARMROB,ROBBERY,03xx,B2,566,8/2/12 20:28,Firearm,No,No,First,2012,8,Thursday,Part One,,,CIRCUIT DR,,"(0.0, 0.0)"
120478481,ROBIP ,ROBBERY,03xx,E18,496,8/2/12 20:53,Firearm,No,No,First,2012,8,Thursday,Part One,758756.7157,2922553.869,HYDE PARK AV,,"(42.26701069, -71.12097728)"
120480540,ABRPT ,ROBBERY,03xx,A1,119,8/2/12 21:30,Unarmed,No,No,First,2012,8,Thursday,Part One,773775.1158,2953733.06,BOYLSTON ST,,"(42.35237134, -71.06490456)"
120480567,ROBRPT,ROBBERY,03xx,D4,285,8/2/12 23:00,Knife,No,No,First,2012,8,Thursday,Part One,768248.7977,2948417.691,COLUMBUS AV,,"(42.33786135, -71.08544455)"
120478884,ARMROB,ROBBERY,03xx,C11,392,8/3/12 0:00,Firearm,No,No,Last,2012,8,Friday,Part One,774750.0258,2929445.424,LOMBARD ST,CARRUTH ST,"(42.28571136, -71.06175957)"
120479013,FIGHT ,ROBBERY,03xx,A7,26,8/3/12 2:19,Other,No,No,Last,2012,8,Friday,Part One,780727.9468,2961400.736,LONDON ST,MERIDIAN ST,"(42.37331134, -71.03902957)"
120479203,REQP  ,ROBBERY,03xx,D4,133,8/3/12 7:05,Unarmed,No,No,Last,2012,8,Friday,Part One,771466.018,2953593.847,BERKELEY ST,NEWBURY ST,"(42.35202135, -71.07344956)"
120480225,ARREST,ROBBERY,03xx,B2,286,8/3/12 15:32,Firearm,No,No,Day,2012,8,Friday,Part One,767155.6578,2947187.931,RUGGLES ST,TREMONT ST,"(42.33450135, -71.08950956)"
120481996,ROBRPT,ROBBERY,03xx,C11,402,8/4/12 3:00,Unarmed,No,No,Last,2012,8,Saturday,Part One,773635.2414,2928692.743,FULLER ST,,"(42.2836616, -71.06589348)"
120487125,ABRPT ,ROBBERY,03xx,A1,119,8/4/12 16:00,Unarmed,No,No,First,2012,8,Saturday,Part One,773775.1158,2953733.06,BOYLSTON ST,,"(42.35237134, -71.06490456)"
120484963,IVPER ,ROBBERY,03xx,D4,172,8/4/12 18:00,Unarmed,No,No,First,2012,8,Saturday,Part One,771648.9274,2946756.281,MASSACHUSETTS AV,,"(42.33325635, -71.07289955)"
120483660,ROBRPT,ROBBERY,03xx,C6,914,8/4/12 22:30,Unarmed,No,No,First,2012,8,Saturday,Part One,777169.4318,2944348.39,OLD COLONY AV,,"(42.32657135, -71.05252956)"
120483590,ROBIP ,ROBBERY,03xx,E18,519,8/4/12 23:00,Unarmed,No,No,First,2012,8,Saturday,Part One,758952.5988,2919759.878,CENTRAL AV,LINCOLN ST,"(42.25934136, -71.12029955)"
120483737,ROBIP ,ROBBERY,03xx,E18,542,8/5/12 0:17,Unarmed,No,No,Last,2012,8,Sunday,Part One,756821.9735,2917201.681,BUSINESS ST,,"(42.25234721, -71.12821136)"
120483754,ARMROB,ROBBERY,03xx,D4,591,8/5/12 0:29,Knife,No,No,Last,2012,8,Sunday,Part One,766883.1724,2951567.032,BOYLSTON ST,CHARLESGATE,"(42.34652135, -71.09043955)"
120483879,ROBIP ,ROBBERY,03xx,D4,624,8/5/12 1:21,Unarmed,No,No,Last,2012,8,Sunday,Part One,765775.1548,2950355.485,PARK DR,AGASSIZ RD,"(42.34321135, -71.09455955)"
120484327,ABIP  ,ROBBERY,03xx,D4,169,8/5/12 8:52,Unarmed,No,No,Day,2012,8,Sunday,Part One,771032.1683,2947352.683,MASSACHUSETTS AV,HARRISON AV,"(42.33490135, -71.07516956)"
120483554,ARMROB,ROBBERY,03xx,B2,612,8/5/12 22:41,Firearm,No,No,First,2012,8,Sunday,Part One,762446.7411,2947515.599,FRANCIS ST,,"(42.33546135, -71.10691954)"
120486046,LARCRT,ROBBERY,03xx,B2,305,8/6/12 4:12,Unarmed,No,No,Last,2012,8,Monday,Part One,766987.4233,2941212.389,TOWNSEND ST,,"(42.31810643, -71.09023792)"
120486418,ARMROB,ROBBERY,03xx,E13,582,8/6/12 10:18,Firearm,No,No,Day,2012,8,Monday,Part One,763142.7906,2942890.61,CENTRE ST,,"(42.32276135, -71.10442455)"
120487072,ARMROB,ROBBERY,03xx,D14,796,8/6/12 15:45,Unarmed,No,No,Day,2012,8,Monday,Part One,756217.475,2952429.354,HARVARD AV,,"(42.34902135, -71.12987954)"
120488044,ABIP  ,ROBBERY,03xx,D14,794,8/6/12 23:01,Unarmed,No,No,First,2012,8,Monday,Part One,755795.16,2953196.465,GLENVILLE AV,HARVARD AV,"(42.35113135, -71.13142954)"
120488633,ABIP  ,ROBBERY,03xx,E13,906,8/7/12 8:45,Unarmed,No,No,Day,2012,8,Tuesday,Part One,763478.992,2944158.551,HEATH ST,,"(42.32623635, -71.10315955)"
120491355,IVPER ,ROBBERY,03xx,C11,352,8/7/12 14:40,Firearm,No,No,Day,2012,8,Tuesday,Part One,774282.0697,2934698.017,CHARLES ST,DITSON ST,"(42.30013136, -71.06338957)"
120489458,ARMROB,ROBBERY,03xx,B3,406,8/7/12 16:04,Firearm,No,No,First,2012,8,Tuesday,Part One,770809.5069,2924697.293,IDAHO ST,,"(42.2727368, -71.07640917)"
120490089,ARMROB,ROBBERY,03xx,D4,620,8/7/12 21:02,Firearm,No,No,First,2012,8,Tuesday,Part One,767215.0266,2951703.466,BOYLSTON ST,HEMENWAY ST,"(42.34689135, -71.08920955)"
120490171,ARMROB,ROBBERY,03xx,C11,366,8/7/12 21:50,Firearm,No,No,First,2012,8,Tuesday,Part One,775079.9488,2930797.313,EDWIN ST,,"(42.28941636, -71.06051457)"
120490452,ARMROB,ROBBERY,03xx,B2,319,8/8/12 0:46,Firearm,No,No,Last,2012,8,Wednesday,Part One,768451.0674,2937966.946,CHENEY ST,,"(42.30918135, -71.08488455)"
120490638,IVPER ,ROBBERY,03xx,D4,0,8/8/12 2:15,Unarmed,No,No,Last,2012,8,Wednesday,Part One,771752.9256,2952170.37,COLUMBUS AV,,"(42.34811134, -71.07241456)"
120491010,ARMROB,ROBBERY,03xx,B3,427,8/8/12 9:58,Firearm,No,No,Day,2012,8,Wednesday,Part One,766857.2303,2926534.572,NORFOLK ST,MILDRED AV,"(42.27783136, -71.09097956)"
120492425,ARMROB,ROBBERY,03xx,D4,620,8/8/12 20:50,Firearm,No,No,First,2012,8,Wednesday,Part One,767202.4403,2951510.259,HAVILAND ST,HEMENWAY ST,"(42.34636135, -71.08925955)"
120493025,ARREST,ROBBERY,03xx,C11,817,8/9/12 3:45,Knife,No,No,Last,2012,8,Thursday,Part One,774186.6865,2930072.989,DORCHESTER AV,WRENTHAM ST,"(42.28744136, -71.06382957)"
120493969,ABIP  ,ROBBERY,03xx,D4,0,8/9/12 14:10,Other,No,No,Day,2012,8,Thursday,Part One,769600.5096,2947622.561,SHAWMUT AV,,"(42.33566135, -71.08045956)"
120494130,ALARMP,ROBBERY,03xx,C11,389,8/9/12 15:29,Unarmed,No,No,Day,2012,8,Thursday,Part One,776277.9769,2928319.969,GALLIVAN BL,,"(42.28260136, -71.05613457)"
120494575,ARREST,ROBBERY,03xx,E5,680,8/9/12 18:53,Knife,No,No,First,2012,8,Thursday,Part One,756587.8821,2929431.742,POPLAR ST,,"(42.28591027, -71.12887946)"
120494902,REQP  ,ROBBERY,03xx,D4,903,8/9/12 21:18,Unarmed,No,No,First,2012,8,Thursday,Part One,769016.5305,2948166.337,DITMUS CT,,"(42.33716135, -71.08260955)"
120494939,ROBIP ,ROBBERY,03xx,C6,236,8/9/12 21:25,Unarmed,No,No,First,2012,8,Thursday,Part One,775140.6993,2942256.784,ROSECLAIR ST,GREENHALGE ST,"(42.32086086, -71.06007161)"
120494980,ROBIP ,ROBBERY,03xx,C11,364,8/9/12 22:04,Unarmed,No,No,First,2012,8,Thursday,Part One,776116.26,2933661.58,ADAMS ST,PARKMAN ST,"(42.29726136, -71.05662957)"
120495128,REQEP ,ROBBERY,03xx,D4,139,8/9/12 23:57,Unarmed,No,No,Last,2012,8,Thursday,Part One,768209.047,2953537.702,BEACON ST,GLOUCESTER ST,"(42.35191135, -71.08549956)"
120495762,ABRPT ,ROBBERY,03xx,D14,813,8/10/12 1:00,Unarmed,No,No,Last,2012,8,Friday,Part One,,,HARVARD ST,,"(0.0, 0.0)"
120495380,ROBRPT,ROBBERY,03xx,A7,26,8/10/12 2:30,Unarmed,No,No,Last,2012,8,Friday,Part One,780485.353,2962791.551,LEXINGTON ST,BORDER ST,"(42.37713134, -71.03989957)"
120495421,ARREST,ROBBERY,03xx,B3,425,8/10/12 3:29,Unarmed,No,No,Last,2012,8,Friday,Part One,766159.4282,2923891,BLUE HILL AV,,"(42.27058636, -71.09360455)"
120495468,ARMROB,ROBBERY,03xx,D4,619,8/10/12 5:21,Knife,No,No,Last,2012,8,Friday,Part One,766995.774,2948668.556,ST STEPHEN ST,,"(42.33856635, -71.09007455)"
120496802,ARMROB,ROBBERY,03xx,C11,337,8/10/12 18:16,Knife,No,No,First,2012,8,Friday,Part One,773163.0622,2935034.875,GENEVA AV,TOPLIFF ST,"(42.30107136, -71.06751957)"
120500431,MISC  ,ROBBERY,03xx,B3,449,8/10/12 20:45,Firearm,No,No,First,2012,8,Friday,Part One,771034.6931,2931724.8,SPENCER ST,,"(42.29201766, -71.07544791)"
120497248,MEET  ,ROBBERY,03xx,B2,589,8/10/12 22:15,Knife,No,No,First,2012,8,Friday,Part One,765729.6512,2947414.345,PARKER ST,ANNUNCIATION RD,"(42.33514135, -71.09477955)"
120497429,ARMROB,ROBBERY,03xx,C11,459,8/11/12 0:01,Firearm,No,No,Last,2012,8,Saturday,Part One,770089.027,2936025.303,WASHINGTON ST,,"(42.30383135, -71.07886456)"
120497837,IVPER ,ROBBERY,03xx,A1,105,8/11/12 4:15,Unarmed,No,No,Last,2012,8,Saturday,Part One,773992.0114,2952283.742,WASHINGTON ST,OAK ST,"(42.34839135, -71.06412957)"
120498157,STAB  ,ROBBERY,03xx,B3,463,8/11/12 8:30,Knife,No,No,Day,2012,8,Saturday,Part One,767893.0389,2933944.638,BLUE HILL AV,AMERICAN LEGION HY,"(42.29815136, -71.08701956)"
120498169,ARREST,ROBBERY,03xx,C11,335,8/11/12 10:18,Unarmed,No,No,Day,2012,8,Saturday,Part One,773337.3565,2937470.117,COLEMAN ST,,"(42.30775136, -71.06682957)"
120499300,ARMROB,ROBBERY,03xx,B2,328,8/11/12 20:35,Firearm,No,No,First,2012,8,Saturday,Part One,771209.2636,2938406.911,MAGNOLIA ST,,"(42.31035135, -71.07467956)"
120501740,STAB  ,ROBBERY,03xx,C11,332,8/12/12 0:31,Knife,No,No,Last,2012,8,Sunday,Part One,773698.279,2939196.77,TRULL ST,,"(42.31248434, -71.06546278)"
120500076,ARMROB,ROBBERY,03xx,D4,170,8/12/12 2:55,Knife,No,No,Last,2012,8,Sunday,Part One,770983.8818,2948361.905,WASHINGTON ST,WORCESTER ST,"(42.33767135, -71.07532956)"
120500122,ROBRPT,ROBBERY,03xx,A7,33,8/12/12 3:41,Unarmed,No,No,Last,2012,8,Sunday,Part One,782560.2255,2958903.429,EVERETT ST,,"(42.36643134, -71.03229957)"
120500143,ARMROB,ROBBERY,03xx,A7,24,8/12/12 4:00,Unarmed,No,No,Last,2012,8,Sunday,Part One,783000.0793,2963687.179,PRINCETON ST,,"(42.37955134, -71.03057457)"
120500252,ARMROB,ROBBERY,03xx,C11,403,8/12/12 7:30,Firearm,No,No,Day,2012,8,Sunday,Part One,773157.0009,2928491.617,FULLER ST,,"(42.28311636, -71.06766456)"
120503558,REQEP ,ROBBERY,03xx,D4,166,8/12/12 20:00,Unarmed,No,No,First,2012,8,Sunday,Part One,771873.282,2948925.746,E BROOKLINE ST,WASHINGTON AV,"(42.33920635, -71.07202956)"
120502647,ARMROB,ROBBERY,03xx,B2,319,8/13/12 0:45,Firearm,No,No,Last,2012,8,Monday,Part One,767759.2669,2938109.359,ELM HILL AV,SCHUYLER ST,"(42.30958136, -71.08743956)"
120506782,IVPER ,ROBBERY,03xx,A7,24,8/13/12 1:40,Unarmed,No,No,Last,2012,8,Monday,Part One,780904.7774,2963178.294,TRENTON ST,,"(42.37818634, -71.03833957)"
120501904,ROBIP ,ROBBERY,03xx,D4,591,8/13/12 2:30,Knife,No,No,Last,2012,8,Monday,Part One,767614.423,2951847.52,MASSACHUSETTS AV,BOYLSTON ST,"(42.34728135, -71.08772955)"
120503880,ROBRPT,ROBBERY,03xx,D4,271,8/13/12 21:20,Unarmed,No,No,First,2012,8,Monday,Part One,768728.349,2949875.913,MASSACHUSETTS AV,,"(42.34185635, -71.08364455)"
120504262,ARMROB,ROBBERY,03xx,D4,144,8/14/12 6:00,Knife,No,No,Last,2012,8,Tuesday,Part One,770528.8857,2949062.99,W CONCORD ST,,"(42.33960135, -71.07699955)"
120504319,ARMROB,ROBBERY,03xx,D4,150,8/14/12 6:30,Knife,No,No,Last,2012,8,Tuesday,Part One,768823.4634,2948945.265,COLUMBUS AV,CAMDEN ST,"(42.33930135, -71.08330956)"
120504244,ARMROB,ROBBERY,03xx,D4,170,8/14/12 6:30,Knife,No,No,Last,2012,8,Tuesday,Part One,770623.2842,2948564.191,WORCESTER ST,SHAWMUT AV,"(42.33823135, -71.07665956)"
120505345,ALARMH,ROBBERY,03xx,B2,258,8/14/12 15:54,Knife,No,No,Day,2012,8,Tuesday,Part One,773591.8648,2940638.174,COLUMBIA RD,,"(42.3164411, -71.06582908)"
120505594,LARCIP,ROBBERY,03xx,A1,72,8/14/12 17:34,Unarmed,No,No,First,2012,8,Tuesday,Part One,774300.4543,2956714.952,BOWDOIN ST,,"(42.36054634, -71.06290456)"
120506551,UNK   ,ROBBERY,03xx,E13,510,8/14/12 19:00,Unarmed,No,No,First,2012,8,Tuesday,Part One,760868.2636,2934881.061,WASHINGTON ST,,"(42.30081135, -71.11296955)"
120506442,IVPER ,ROBBERY,03xx,C11,366,8/15/12 1:15,Unarmed,No,No,Last,2012,8,Wednesday,Part One,774276.4271,2930514.401,DORCHESTER AV,EDWIN ST,"(42.28865136, -71.06348957)"
120507259,ARREST,ROBBERY,03xx,C11,348,8/15/12 12:30,Firearm,No,No,Day,2012,8,Wednesday,Part One,775490.5175,2936690.348,DORCHESTER AV,,"(42.30558135, -71.05888456)"
120507653,ROBIP ,ROBBERY,03xx,A1,117,8/15/12 15:49,Unarmed,No,No,Day,2012,8,Wednesday,Part One,774506.6671,2953135.496,KNAPP ST,KNEELAND ST,"(42.35072135, -71.06220956)"
120510133,IVPER ,ROBBERY,03xx,B3,456,8/15/12 22:45,Unarmed,No,No,First,2012,8,Wednesday,Part One,770008.7053,2935582.132,GREENWOOD ST,,"(42.30261635, -71.07916956)"
120509552,ROBRPT,ROBBERY,03xx,B2,328,8/16/12 12:25,Unarmed,No,No,Day,2012,8,Thursday,Part One,771439.879,2937996.262,COLUMBIA RD,,"(42.30922135, -71.07383456)"
120510014,ROBIP ,ROBBERY,03xx,E5,672,8/16/12 16:19,Unarmed,No,No,First,2012,8,Thursday,Part One,754822.4863,2930324.649,SOUTH ST,ROBERT ST,"(42.28838136, -71.13538954)"
120510928,ROBIP ,ROBBERY,03xx,A1,70,8/16/12 23:52,Firearm,No,No,Last,2012,8,Thursday,Part One,774558.1332,2955220.292,PARK ST,TREMONT ST,"(42.35644135, -71.06197957)"
120512464,ABIP  ,ROBBERY,03xx,E18,535,8/17/12 16:22,Firearm,No,No,First,2012,8,Friday,Part One,754644.2142,2915021.869,RIVER ST,TURTLE POND PY,"(42.24639137, -71.13628955)"
120512851,ARREST,ROBBERY,03xx,B2,311,8/17/12 19:19,Unarmed,No,No,First,2012,8,Friday,Part One,769377.4093,2941845.311,WARREN ST,WOODBINE ST,"(42.31981136, -71.08138956)"
120514031,LARCRT,ROBBERY,03xx,D4,172,8/17/12 21:00,Unarmed,No,No,First,2012,8,Friday,Part One,771648.9274,2946756.281,MASSACHUSETTS AV,,"(42.33325635, -71.07289955)"
120513395,IVPER ,ROBBERY,03xx,A1,87,8/17/12 23:15,Other,No,No,First,2012,8,Friday,Part One,777105.2869,2959151.129,COMMERCIAL ST,HANOVER ST,"(42.36719134, -71.05247957)"
120513513,PRSCRM,ROBBERY,03xx,D4,144,8/18/12 0:48,Unarmed,No,No,Last,2012,8,Saturday,Part One,767879.9033,2951174.613,CLEARWAY ST,MASSACHUSETTS AV,"(42.34543135, -71.08675956)"
120515398,ROBRPT,ROBBERY,03xx,D4,597,8/18/12 22:35,Other,No,No,First,2012,8,Saturday,Part One,769192.6879,2949460.915,MASSACHUSETTS AV,,"(42.34071135, -71.08193455)"
120515420,ARMROB,ROBBERY,03xx,C11,245,8/18/12 22:59,Firearm,No,No,First,2012,8,Saturday,Part One,777177.6598,2940460.006,SYDNEY ST,,"(42.31590135, -71.05257456)"
120515565,PRSCRM,ROBBERY,03xx,C6,216,8/19/12 0:01,Firearm,No,No,Last,2012,8,Sunday,Part One,777318.2169,2947426.758,W 7TH ST,,"(42.33501635, -71.05191956)"
120516023,HOMINV,ROBBERY,03xx,D14,782,8/19/12 4:35,Other,No,No,Last,2012,8,Sunday,Part One,753279.4235,2954111.454,GORDON ST,,"(42.35367156, -71.140722)"
120516145,ABRPT ,ROBBERY,03xx,A7,19,8/19/12 8:05,Unarmed,No,No,Day,2012,8,Sunday,Part One,782713.111,2963543.473,PRINCETON ST,,"(42.37916134, -71.03163957)"
120516233,ROBIP ,ROBBERY,03xx,B2,328,8/19/12 9:10,Unarmed,No,No,Day,2012,8,Sunday,Part One,772031.5819,2940016.318,MAGNOLIA ST,,"(42.31475635, -71.07160956)"
120516873,LARCIP,ROBBERY,03xx,A1,116,8/19/12 16:29,Unarmed,No,No,First,2012,8,Sunday,Part One,775085.1479,2953134.829,HUDSON ST,,"(42.35071134, -71.06006956)"
120517446,CARJAK,ROBBERY,03xx,B2,331,8/19/12 21:19,Firearm,No,No,First,2012,8,Sunday,Part One,773045.8736,2940544.386,VIRGINIA ST,DAVERN AV,"(42.31619136, -71.06784957)"
120517732,LARCRT,ROBBERY,03xx,C6,174,8/20/12 0:20,Unarmed,No,No,Last,2012,8,Monday,Part One,775992.6439,2944436.998,DORCHESTER AV,KEMP ST,"(42.32683135, -71.05687957)"
120518558,ARMROB,ROBBERY,03xx,E18,501,8/20/12 12:38,Knife,No,No,Day,2012,8,Monday,Part One,760041.927,2926512.02,AMERICAN LEGION HY,,"(42.27785639, -71.11616328)"
120518577,ROBIP ,ROBBERY,03xx,E5,552,8/20/12 12:43,Knife,No,No,Day,2012,8,Monday,Part One,755604.2502,2927549.288,METROPOLITAN AV,,"(42.28075636, -71.13254453)"
120518905,STAB  ,ROBBERY,03xx,B3,463,8/20/12 13:00,Knife,No,No,Day,2012,8,Monday,Part One,767486.3984,2932153.353,BLUE HILL AV,,"(42.29324136, -71.08855455)"
120518693,ARMROB,ROBBERY,03xx,B2,327,8/20/12 13:34,Firearm,No,No,Day,2012,8,Monday,Part One,773790.8306,2940843.356,COLUMBIA RD,DUDLEY ST,"(42.31700135, -71.06508957)"
120523196,LARCRT,ROBBERY,03xx,D4,170,8/20/12 20:00,Unarmed,No,No,First,2012,8,Monday,Part One,771032.1683,2947352.683,HARRISON AV,MASSACHUSETTS AV,"(42.33490135, -71.07516956)"
120591894,ROBRPT,ROBBERY,03xx,C11,402,8/20/12 20:45,Unarmed,No,No,First,2012,8,Monday,Part One,773930.7124,2928799.844,DORCHESTER AV,FULLER ST,"(42.28395136, -71.06479957)"
120519787,ABIP  ,ROBBERY,03xx,C11,347,8/20/12 22:51,Other,No,No,First,2012,8,Monday,Part One,775131.0737,2936975.959,LYON ST,,"(42.30637017, -71.06020789)"
120521393,ROBRPT,ROBBERY,03xx,B2,332,8/20/12 23:00,Firearm,No,No,First,2012,8,Monday,Part One,773322.0045,2940142.52,COLUMBIA RD,,"(42.31508477, -71.06683616)"
120521332,IVPER ,ROBBERY,03xx,C11,345,8/21/12 2:00,Unarmed,No,No,Last,2012,8,Tuesday,Part One,773163.0622,2935034.875,GENEVA AV,TOPLIFF ST,"(42.30107136, -71.06751957)"
120521127,STAB  ,ROBBERY,03xx,C11,373,8/21/12 15:07,Knife,No,No,Day,2012,8,Tuesday,Part One,778193.8973,2933522.498,MORRISSEY BL,,"(42.29684981, -71.04895284)"
120521329,ARREST,ROBBERY,03xx,B2,281,8/21/12 16:37,Knife,No,No,First,2012,8,Tuesday,Part One,769578.6737,2944551.923,GREENVILLE ST,,"(42.32723569, -71.08059616)"
120521630,ROBIP ,ROBBERY,03xx,C6,191,8/21/12 19:10,Unarmed,No,No,First,2012,8,Tuesday,Part One,775692.0083,2944788.932,BOSTON ST,SONGIN WY,"(42.32780135, -71.05798456)"
120521638,HOMINV,ROBBERY,03xx,B3,421,8/21/12 19:17,Firearm,No,No,First,2012,8,Tuesday,Part One,767227.0426,2925887.677,DELHI ST,,"(42.27605136, -71.08962456)"
120521896,ROBIP ,ROBBERY,03xx,C6,191,8/21/12 21:28,Unarmed,No,No,First,2012,8,Tuesday,Part One,775692.0083,2944788.932,BOSTON ST,SONGIN WY,"(42.32780135, -71.05798456)"
120522032,ROBIP ,ROBBERY,03xx,D4,617,8/21/12 22:51,Other,No,No,First,2012,8,Tuesday,Part One,765434.4425,2948659.283,MUSEUM RD,,"(42.33856135, -71.09584955)"
120525059,LARCRT,ROBBERY,03xx,B2,291,8/21/12 23:00,Knife,No,No,First,2012,8,Tuesday,Part One,765966.6385,2945341.887,GARDNER ST,CENTRE ST,"(42.32945135, -71.09393955)"
120522296,ABDWRP,ROBBERY,03xx,B2,281,8/21/12 23:18,Firearm,No,No,First,2012,8,Tuesday,Part One,769806.274,2943961.912,WINTHROP ST,,"(42.32561361, -71.07976524)"
120522063,SHOTS ,ROBBERY,03xx,B2,281,8/21/12 23:18,Firearm,Yes,No,First,2012,8,Tuesday,Part One,769806.274,2943961.912,WINTHROP ST,,"(42.32561361, -71.07976524)"
120522372,ROBRPT,ROBBERY,03xx,D4,151,8/22/12 3:33,Unarmed,No,No,Last,2012,8,Wednesday,Part One,772459.664,2951131.66,BERKELEY ST,TREMONT ST,"(42.34525135, -71.06981956)"
120525200,IVPER ,ROBBERY,03xx,C6,177,8/22/12 18:00,Knife,No,No,First,2012,8,Wednesday,Part One,773168.6514,2944599.247,MASSACHUSETTS AV,,"(42.32731635, -71.06731956)"
120524116,ARMROB,ROBBERY,03xx,B2,301,8/22/12 21:15,Knife,No,No,First,2012,8,Wednesday,Part One,766166.3355,2945426.656,CENTRE ST,HIGHLAND AV,"(42.32968135, -71.09319955)"
120525438,ALARMH,ROBBERY,03xx,A1,123,8/23/12 13:40,Firearm,No,No,Day,2012,8,Thursday,Part One,774604.1377,2953105.021,KNEELAND ST,,"(42.35063634, -71.06184956)"
120527641,ROBRPT,ROBBERY,03xx,A1,96,8/24/12 2:30,Unarmed,No,No,Last,2012,8,Friday,Part One,777439.2945,2955763.69,INDIA ST,ATLANTIC AV,"(42.35789135, -71.05130957)"
120531109,ABRPT ,ROBBERY,03xx,C11,254,8/24/12 14:00,Unarmed,No,No,Day,2012,8,Friday,Part One,777032.7595,2938773.398,SAVIN HILL AV,,"(42.31127531, -71.05314298)"
120528067,ABIP  ,ROBBERY,03xx,B2,311,8/24/12 16:08,Unarmed,No,No,First,2012,8,Friday,Part One,770360.5021,2941569.549,BLUE HILL AV,CLIFFORD ST,"(42.31904136, -71.07775956)"
120528667,ROBIP ,ROBBERY,03xx,E13,578,8/24/12 20:30,Unarmed,No,No,First,2012,8,Friday,Part One,763069.2235,2942425.627,MOZART ST,,"(42.32148635, -71.10470455)"
120528756,ARMROB,ROBBERY,03xx,E5,558,8/24/12 21:14,Firearm,No,No,First,2012,8,Friday,Part One,757613.0002,2928908.211,CUMMINS HY,SYCAMORE ST,"(42.28446136, -71.12509955)"
120529071,ROBIP ,ROBBERY,03xx,D4,134,8/25/12 0:02,Unarmed,No,No,Last,2012,8,Saturday,Part One,770335.8976,2953092.601,DARTMOUTH ST,,"(42.35066134, -71.07763955)"
120532278,ARMROB,ROBBERY,03xx,B2,330,8/25/12 10:30,Knife,No,No,Day,2012,8,Saturday,Part One,768464.3646,2936068.359,BLUE HILL AV,,"(42.30397135, -71.08486956)"
120530376,ARMROB,ROBBERY,03xx,D14,790,8/25/12 15:33,Firearm,No,No,Day,2012,8,Saturday,Part One,751200.591,2947763.52,BEACON ST,,"(42.33627635, -71.14850953)"
